parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock,logerror,transactiondate
12983717,1.0,,,3.0,3.0,,8.0,3.0,,,1511.0,1511.0,,,,,6037.0,,3.0,,,,2.0,34074647.0,-118018182.0,1533.0,,,,,,010D,269.0,EMR3PRD*,60374326.01100501,51861.0,3101.0,762684.0,96479.0,0.0,,,,1.0,,,1986.0,,,190932.0,314871.0,2016.0,123939.0,4708.34,,,60374326011005.0,-0.00725575486098,2017-06-01
11290892,1.0,,,3.0,4.0,,8.0,3.0,,,1874.0,1874.0,,,,,6037.0,,3.0,,,,2.0,34677230.0,-118117451.0,5992.0,,,,,,0100,261.0,LRRA6500*,60379005.013016,5534.0,3101.0,,97318.0,0.0,,,,1.0,,,1990.0,,,120629.0,149184.0,2016.0,28555.0,2652.99,,,60379005013016.0,0.170728113777,2017-04-21
10766824,1.0,,,1.0,1.0,,8.0,1.0,,,744.0,744.0,,,,,6037.0,,1.0,,,,2.0,34218800.0,-118574000.0,128617.0,1.0,,,,1.0,010C,266.0,LAR3,60371341.031,12447.0,3101.0,27987.0,96341.0,0.0,,,,1.0,,,1979.0,,,59107.0,119584.0,2016.0,60477.0,1417.74,,,60371341031000.0,0.5053437078890001,2017-06-09
11150660,1.0,,,2.0,2.0,,8.0,2.0,,,1022.0,1022.0,,,,,6037.0,,2.0,,,,2.0,34404400.0,-118449000.0,48601.0,1.0,,,,1.0,010C,266.0,SCSP,60379200.431023,54311.0,3101.0,37739.0,96401.0,0.0,,,,1.0,,,2004.0,,,197000.0,281000.0,2016.0,84000.0,4543.75,,,60379200431047.0,0.0117170607418,2017-05-04
11156145,1.0,,,3.0,3.0,,8.0,3.0,,,1445.0,1445.0,,,,,6037.0,,3.0,,,,2.0,34407100.0,-118450000.0,118377.0,,,,,,010C,266.0,SCSP,60379200.42200799,54311.0,3101.0,37739.0,96401.0,0.0,,,,1.0,,,2001.0,,,112000.0,310000.0,2016.0,198000.0,4381.35,,,60379200422008.0,0.029054745952,2017-03-17
12110330,1.0,,,1.0,1.0,,7.0,1.0,,,746.0,746.0,,,,,6037.0,,1.0,,,,2.0,34140674.0,-118136972.0,23659.0,,,,,,010E,266.0,PSR4,60374636.014,47019.0,3101.0,275405.0,96289.0,0.0,,,,1.0,,,1966.0,,,93660.0,117063.0,2016.0,23403.0,1514.94,,,60374636014000.0,-0.0359103838757,2017-05-02
11017530,1.0,,,2.0,3.0,,8.0,2.0,,,1291.0,1291.0,,,,,6037.0,,2.0,,,,2.0,34293872.0,-118464770.0,6904.0,,,,,,0100,261.0,LAA2,60371066.492,12447.0,3101.0,34213.0,96368.0,0.0,,,,1.0,,,1997.0,,,175739.0,411175.0,2016.0,235436.0,5122.45,,,60371066492000.0,-0.027324632627,2017-06-21
11635378,1.0,,,2.0,4.0,,6.0,2.0,,,2066.0,,,2066.0,,,6037.0,,2.0,,,,,34088533.0,-118387699.0,3522.0,,,,,,0200,246.0,WDR4*,60377005.011016,48424.0,3101.0,,96050.0,0.0,,,,2.0,,,1926.0,,,162225.0,786189.0,2016.0,623964.0,10065.69,,,60377005011016.0,-0.298518064634,2017-05-15
12861207,1.0,,,3.0,4.0,,8.0,3.0,,,2456.0,2456.0,,,,,6037.0,,3.0,,,,2.0,33984376.0,-117943422.0,8753.0,,,,,,0100,261.0,LCRPD60007,60374086.28100699,45602.0,3101.0,,96489.0,0.0,,,,1.0,,,1978.0,,,295000.0,725000.0,2016.0,430000.0,8357.03,,,60374086281007.0,-0.00666635774203,2017-07-20
11295183,1.0,,,2.0,3.0,,6.0,2.0,,,1179.0,1179.0,,,,,6037.0,,2.0,,,,2.0,34691817.0,-118103127.0,7162.0,,,,,,0100,261.0,LRRA7500*,60379006.08200601,5534.0,3101.0,,97318.0,0.0,,,,1.0,,,1972.0,,,109647.0,137058.0,2016.0,27411.0,2401.22,,,60379006082006.0,0.0258533500791,2017-09-19
11344138,1.0,,,3.0,5.0,,8.0,3.0,,,2346.0,2346.0,,,,,6037.0,,3.0,,,,2.0,34452506.0,-118516886.0,13025.0,,,,,,0100,261.0,SCUR2,60379200.45200501,54311.0,3101.0,6952.0,96373.0,0.0,,,,1.0,,,1987.0,,,275698.0,383057.0,2016.0,107359.0,5317.39,,,60379200452005.0,-0.0054890911399,2017-05-23
13026273,1.0,,,3.0,2.0,,8.0,3.0,,,1456.0,1456.0,,,,,6037.0,,3.0,,,,2.0,34136130.0,-117887441.0,283875.0,,,,,,010C,266.0,GDR_GA_PD,60374008.001074,11626.0,3101.0,,96486.0,0.0,,,,1.0,,,1992.0,,,174853.0,291417.0,2016.0,116564.0,3487.09,Y,12.0,60374008001074.0,-0.164498186838,2017-06-16
10894883,1.0,,,3.0,2.0,,8.0,3.0,,,1440.0,1440.0,,,,,6037.0,,3.0,,,,2.0,34171700.0,-118424000.0,27100.0,,,,,,012C,266.0,LAR3,60371245.001001,12447.0,3101.0,27080.0,96410.0,0.0,,,,1.0,,,2006.0,,,172200.0,491000.0,2016.0,318800.0,5921.19,,,60371245001001.0,-0.0285096583138,2017-09-15
12424060,1.0,,,4.0,5.0,,7.0,4.0,,,2909.0,2909.0,,,,,6037.0,,4.0,,,,2.0,33854199.0,-118063488.0,7282.0,1.0,,,,1.0,0101,261.0,CERS6500,60375545.16101,10774.0,3101.0,,96206.0,0.0,,,,1.0,,,1976.0,,,249653.0,832181.0,2016.0,582528.0,9419.92,,,60375545161010.0,0.0347755347397,2017-03-28
12994371,1.0,,,2.0,3.0,,6.0,2.0,,,1078.0,1078.0,,,,,6037.0,,2.0,,,,2.0,34072100.0,-118017000.0,31265.0,,,,,,010C,266.0,EMR3*,60374333.04100501,51861.0,3101.0,762684.0,96479.0,0.0,,,,1.0,,,1980.0,,,100313.0,165735.0,2016.0,65422.0,2415.89,,,60374333041005.0,0.0969634580902,2017-08-08
11907726,1.0,,,2.0,4.0,,6.0,2.0,,,1858.0,1858.0,,,,,6037.0,,2.0,,,,2.0,34075128.0,-118136948.0,6097.0,,,,,,0100,261.0,ALRPD*,60374809.03101701,50677.0,3101.0,,96533.0,0.0,,,,1.0,,,1937.0,,,203793.0,621319.0,2016.0,417526.0,7384.1,,,60374809031017.0,0.0303765453192,2017-03-20
12912938,1.0,,,2.0,2.0,,8.0,2.0,,,1095.0,1095.0,,,,,6037.0,,2.0,,,,2.0,34101200.0,-117872000.0,82192.0,,,,,,010C,266.0,LCC3*,60374038.01103199,24245.0,3101.0,,96475.0,0.0,,,,1.0,,,1988.0,,,127323.0,159153.0,2016.0,31830.0,2154.55,,,60374038011031.0,0.024031485278500003,2017-07-31
11322292,1.0,,,3.0,3.0,,8.0,3.0,,,2537.0,2537.0,,,,,6037.0,,3.0,,,,2.0,34654194.0,-118253879.0,12830.0,,,,,,0100,261.0,LRR10000*,60379012.054124,5534.0,3101.0,,97319.0,0.0,,,,1.0,,,2011.0,,,237884.0,297301.0,2016.0,59417.0,7697.27,,,60379012054089.0,0.079393501585,2017-01-25
14606794,11.0,7.0,,2.0,2.0,,,2.0,,,1089.0,1089.0,,,,,6059.0,,2.0,1.0,0.0,,6.0,33762700.0,-117841000.0,,1.0,,,,1.0,34,266.0,,60590754.051001,47568.0,1286.0,268288.0,97005.0,5.0,,,6.0,,,,1963.0,1.0,,71663.0,180123.0,2016.0,108460.0,2273.2,,,60590754051001.0,-0.053997355044800015,2017-05-18
11204825,1.0,,,3.0,3.0,,8.0,3.0,,,1779.0,1779.0,,,,,6037.0,,3.0,,,,2.0,34561361.0,-118089046.0,6987.0,,,,,,0100,261.0,PDR1*,60379106.03300601,40227.0,3101.0,,97328.0,0.0,,,,1.0,,,1986.0,,,117982.0,152834.0,2016.0,34852.0,2704.25,Y,14.0,60379106033006.0,0.909770461917,2017-02-27
11322329,1.0,,,2.0,3.0,,8.0,2.0,,,1541.0,1541.0,,,,,6037.0,,2.0,,,,2.0,34672850.0,-118232932.0,6670.0,,,,,,0100,261.0,LCA22*,60379011.011001,5534.0,3101.0,,97319.0,0.0,,,,1.0,,,2007.0,,,111000.0,255000.0,2016.0,144000.0,4035.81,,,60379011011001.0,-0.0130744429992,2017-06-16
11679543,1.0,,,5.0,5.0,,10.0,5.0,,,4898.0,4898.0,,,,,6037.0,,5.0,,,,2.0,34042715.0,-118642394.0,94970.0,1.0,,,,1.0,0101,261.0,LCR11*,60378005.04100601,12520.0,3101.0,,96116.0,0.0,,,,1.0,,,2000.0,,,654245.0,3489311.0,2016.0,2835066.0,40504.78,,,60378005041006.0,-0.01054279213,2017-07-28
11170713,1.0,,,1.0,1.0,,6.0,1.0,,,693.0,693.0,,,,,6037.0,,1.0,,,,2.0,34410700.0,-118561000.0,842267.0,,,,,,010C,266.0,SCUR3,60379203.30100501,54311.0,3101.0,48200.0,96378.0,0.0,,,,1.0,,,1989.0,,,133463.0,198447.0,2016.0,64984.0,3392.14,,,60379203301005.0,0.0393401791818,2017-08-10
14217474,13.0,,,2.5,3.0,,,2.5,,,1938.0,1938.0,,,,,6059.0,1.0,2.0,2.0,504.0,,,33837419.0,-117758116.0,2277.0,1.0,,,,1.0,122,261.0,,60590219.203,16764.0,1286.0,113455.0,97026.0,7.0,,1.0,,,,,1977.0,2.0,,153484.0,517767.0,2016.0,364283.0,5622.9,,,60590219203000.0,0.032179984684200004,2017-05-30
10939864,1.0,,,1.0,2.0,,6.0,1.0,,,1188.0,1188.0,,,,,6037.0,,1.0,,,,2.0,34166085.0,-118319971.0,6748.0,,,,,,0100,261.0,BUR1*,60373117.001007,396054.0,3101.0,,96438.0,0.0,,,,1.0,,,1939.0,,,104108.0,463680.0,2016.0,359572.0,5089.93,,,60373117001007.0,0.07512237713310001,2017-02-22
14154567,13.0,,,3.0,5.0,,,3.0,,,2581.0,2581.0,,,,,6059.0,1.0,3.0,2.0,630.0,,,33944282.0,-117912392.0,8260.0,1.0,,,,1.0,122,261.0,,60590015.013011,17150.0,1286.0,,97035.0,9.0,,,,,,,1969.0,2.0,,154308.0,194324.0,2016.0,40016.0,2406.9,,,60590015013011.0,-0.053213286863,2017-01-06
12110108,1.0,,,5.0,4.0,,7.0,5.0,,,2480.0,2480.0,,,,,6037.0,,5.0,,,,2.0,34138200.0,-118139000.0,17611.0,,,,,,012C,266.0,PSRD7*,60374636.011999995,47019.0,3101.0,275405.0,96289.0,0.0,,,,1.0,,,2004.0,,,396849.0,1071440.0,2016.0,674591.0,12320.19,,,60374636012000.0,0.187278788573,2017-08-23
12984171,1.0,,,3.0,3.0,,6.0,3.0,,,1337.0,1337.0,,,,,6037.0,,3.0,,,,2.0,34069196.0,-118008462.0,23576.0,,,,,,010C,266.0,EMR3*,60374333.061000004,51861.0,3101.0,,96479.0,0.0,,,,1.0,,,1984.0,,,117024.0,275658.0,2016.0,158634.0,3735.63,,,60374333061000.0,-0.0371948671239,2017-06-14
12442229,1.0,,,3.0,3.0,,6.0,3.0,,,1664.0,1664.0,,,,,6037.0,,3.0,,,,2.0,33887467.0,-118156765.0,4365.0,,,,,,0100,261.0,PAR2*,60375539.02100401,6395.0,3101.0,,96220.0,0.0,,,,1.0,,,1996.0,,,164846.0,423891.0,2016.0,259045.0,5222.77,,,60375539021004.0,-0.0230210196988,2017-08-17
11089227,1.0,,,3.0,4.0,,8.0,3.0,,,2568.0,2568.0,,,,,6037.0,,3.0,,,,2.0,34245675.0,-118516491.0,16376.0,1.0,,,,1.0,0101,261.0,LARA,60371151.011009,12447.0,3101.0,33183.0,96355.0,0.0,,,,1.0,,,1963.0,,,120514.0,155695.0,2016.0,35181.0,2164.53,,,60371151011009.0,0.012053739097799998,2017-04-17
11196460,1.0,,,2.0,3.0,,6.0,2.0,,,1222.0,1222.0,,,,,6037.0,,2.0,,,,2.0,34581198.0,-118124437.0,6852.0,,,,,,0100,261.0,LCR17000*,60379104.021016,40227.0,3101.0,,97328.0,0.0,,,,1.0,,,1968.0,,,48300.0,55789.0,2016.0,7489.0,1368.57,,,60379104021016.0,-0.0264107292453,2017-07-17
10717817,1.0,,,5.0,5.0,,11.0,5.0,,,5203.0,5203.0,,,,,6037.0,,5.0,,,,2.0,34211272.0,-118653047.0,13577.0,1.0,,,,1.0,0101,261.0,LARE11,60371344.241002,12447.0,3101.0,268588.0,96339.0,0.0,,,,1.0,,,1992.0,,,713540.0,929660.0,2016.0,216120.0,11554.01,,,60371344241002.0,0.615771019636,2017-02-21
11006492,1.0,,,3.0,3.0,,8.0,3.0,,,2615.0,2615.0,,,,,6037.0,,3.0,,,,2.0,34312361.0,-118402181.0,3589145.0,,,,,,01DC,266.0,LARD6,60371061.122001,12447.0,3101.0,34213.0,96368.0,0.0,,,,1.0,,,2001.0,,,240720.0,379359.0,2016.0,138639.0,4604.77,,,60371061122003.0,0.0195981681231,2017-05-17
11740607,1.0,,,3.0,2.0,,7.0,3.0,,,1110.0,1110.0,,,,,6037.0,,3.0,,,,2.0,34048900.0,-118369000.0,8500.0,,,,,,010C,266.0,LAR3,60372167.001007,12447.0,3101.0,275024.0,96016.0,0.0,,,,1.0,,,2006.0,,,450000.0,563000.0,2016.0,113000.0,6727.02,,,60372167001007.0,0.035441788710400005,2017-05-12
13014080,1.0,,,2.0,3.0,,6.0,2.0,,,1598.0,1598.0,,,,,6037.0,,2.0,,,,2.0,34140907.0,-117948812.0,2592.0,,,,,,010D,269.0,DUR4-C4*,60374300.025014,24435.0,3101.0,,96270.0,0.0,,,,1.0,,,1979.0,,,185797.0,366591.0,2016.0,180794.0,5219.31,,,60374300025014.0,0.0134473620099,2017-06-06
11289757,1.0,,,2.0,3.0,,8.0,2.0,,,2092.0,2092.0,,,,,6037.0,,2.0,,,,2.0,34688732.0,-118119712.0,12159.0,1.0,,,,1.0,0101,261.0,LRRA6500*,60379005.011013,5534.0,3101.0,,97318.0,0.0,,,,1.0,,,1956.0,,,186730.0,217006.0,2016.0,30276.0,3221.12,,,60379005011013.0,-0.195953052969,2017-08-30
12404887,1.0,,,3.0,3.0,,8.0,3.0,,,1656.0,1656.0,,,,,6037.0,,3.0,,,,2.0,33884390.0,-118070083.0,1803.0,,,,,,010D,269.0,CEADP3,60375545.131012,10774.0,3101.0,,96206.0,0.0,,,,1.0,,,1974.0,,,71259.0,93395.0,2016.0,22136.0,1222.23,,,60375545131012.0,-0.00291571429398,2017-09-06
13016015,1.0,,,2.0,2.0,,6.0,2.0,,,994.0,994.0,,,,,6037.0,,2.0,,,,2.0,34136300.0,-117902000.0,66643.0,,,,,,010C,266.0,AZR3C*,60374006.042066,37015.0,3101.0,,96464.0,0.0,,,,1.0,,,1983.0,,,115035.0,163555.0,2016.0,48520.0,2057.34,,,60374006042066.0,0.0042186447246,2017-01-23
10931831,1.0,,,3.0,2.0,,8.0,3.0,,,1480.0,1480.0,,,,,6037.0,,3.0,,,,2.0,34149100.0,-118363000.0,,,,,,,010C,266.0,LAR3,60371431.00301,12447.0,3101.0,27431.0,96447.0,0.0,,,,1.0,,,2010.0,,,200660.0,473304.0,2016.0,272644.0,5682.71,,,60371431003010.0,0.00997542713761,2017-03-06
12075564,1.0,,,3.0,4.0,,9.0,3.0,,,3257.0,3257.0,,,,,6037.0,,3.0,,,,2.0,34180922.0,-118196162.0,35341.0,1.0,,,,1.0,0101,261.0,LFR120000*,60374607.003013,46080.0,3101.0,,96271.0,0.0,,,,1.0,,,1955.0,,,243707.0,1093998.0,2016.0,850291.0,12451.04,,,60374607003013.0,0.0630618480816,2017-08-15
13082040,1.0,,,2.0,2.0,,8.0,2.0,,,1053.0,1053.0,,,,,6037.0,,2.0,,,,2.0,34010337.0,-117880038.0,216845.0,1.0,,,,1.0,010C,266.0,WCMF-15*,60374081.37102,14542.0,3101.0,,96525.0,0.0,,,,1.0,,,1979.0,,,100528.0,117200.0,2016.0,16672.0,1742.86,,,60374081371020.0,0.0532400851192,2017-07-24
12652562,1.0,,,3.0,3.0,,7.0,3.0,,,1746.0,1746.0,,,,,6037.0,,3.0,,,,2.0,33728327.0,-118309774.0,409117.0,,,,,,010D,269.0,LARD2,60372970.00101601,12447.0,3101.0,54300.0,96222.0,0.0,,,,1.0,,,1998.0,,,325737.0,537944.0,2016.0,212207.0,6518.57,,,60372970001016.0,0.0119576691674,2017-01-06
12769419,1.0,,,4.0,6.0,,6.0,4.0,,,3031.0,,,3031.0,,,6037.0,,4.0,,,,2.0,34040432.0,-117992802.0,24251.0,,,,,,0200,246.0,LCR16500*,60374083.01103,113576.0,3101.0,,96490.0,0.0,,,,2.0,,,1961.0,,,243507.0,616886.0,2016.0,373379.0,8050.54,,,60374083011030.0,-0.0488353807343,2017-03-01
12072289,1.0,,,3.0,3.0,,7.0,3.0,,,1774.0,1774.0,,,,,6037.0,,3.0,,,,2.0,34168212.0,-118240664.0,23825.0,1.0,,,,1.0,0100,261.0,GLR1YY,60373007.02101401,45457.0,3101.0,275257.0,96326.0,0.0,,,,1.0,,,1961.0,,,170183.0,822707.0,2016.0,652524.0,8995.48,,,60373007021014.0,-0.0208521010765,2017-06-06
10886182,1.0,,,3.0,2.0,,8.0,3.0,,,1773.0,1773.0,,,,,6037.0,,3.0,,,,2.0,34181400.0,-118423000.0,15424.0,,,,,,010C,266.0,LARD1.5,60371236.023,12447.0,3101.0,268548.0,96410.0,0.0,,,,1.0,,,1981.0,,,201527.0,385794.0,2016.0,184267.0,4736.09,,,60371236023000.0,0.0573087528034,2017-08-16
11337949,1.0,,,4.0,4.0,,7.0,4.0,,,3348.0,3348.0,,,,,6037.0,,4.0,,,,2.0,34788737.0,-118274608.0,108520.0,,,,,,0100,261.0,LCA12*,60379009.001132,5534.0,3101.0,,97319.0,0.0,,,,1.0,,,2006.0,,,262988.0,398270.0,2016.0,135282.0,5052.48,,,60379009001132.0,0.18427350571400006,2017-08-16
12864000,1.0,,,4.0,5.0,,7.0,4.0,,,2828.0,2828.0,,,,,6037.0,,4.0,,,,2.0,34118415.0,-117728416.0,9731.0,,,,,,0100,261.0,CLRS10000*,60374018.00201801,30908.0,3101.0,,96469.0,0.0,,,,1.0,,,1962.0,,,99806.0,148451.0,2016.0,48645.0,2239.74,,,60374018002018.0,0.00015069209523500002,2017-01-26
11153965,1.0,,,3.0,2.0,,6.0,3.0,,,1127.0,1127.0,,,,,6037.0,,3.0,,,,2.0,34415800.0,-118446000.0,102735.0,,,,,,010C,266.0,SCUR3,60379200.37100501,54311.0,3101.0,37739.0,96401.0,0.0,,,,1.0,,,1984.0,,,150875.0,196268.0,2016.0,45393.0,2837.36,,,60379200371005.0,-0.036185607482300014,2017-06-22
11301333,1.0,,,3.0,4.0,,8.0,3.0,,,1917.0,1917.0,,,,,6037.0,,3.0,,,,2.0,34691675.0,-118081368.0,7148.0,,,,,,0100,261.0,LRRI 7000,60379006.05200201,5534.0,3101.0,,97318.0,0.0,,,,1.0,,,1990.0,,,153000.0,204000.0,2016.0,51000.0,3359.65,,,60379006052002.0,0.0908110071938,2017-08-17
10854582,1.0,,,5.0,5.0,,11.0,5.0,,,3860.0,3860.0,,,,,6037.0,,5.0,,,,2.0,34159302.0,-118478685.0,11012.0,1.0,,,,1.0,0101,261.0,LARE9,60371414.00301,12447.0,3101.0,51906.0,96426.0,0.0,,,,1.0,,,2005.0,,,915515.0,1604041.0,2016.0,688526.0,19396.74,,,60371414003010.0,0.0201015621469,2017-05-02
11225816,1.0,,,2.0,3.0,,6.0,2.0,,,1134.0,1134.0,,,,,6037.0,,2.0,,,,2.0,34569369.0,-117929128.0,61603.0,,,,,,0100,261.0,LCA11*,60379100.01118299,29189.0,3101.0,,97323.0,0.0,,,,1.0,,,1984.0,,,60800.0,81000.0,2016.0,20200.0,3367.31,,,60379100011183.0,-0.36633778486,2017-04-21
12893874,1.0,,,3.0,3.0,,8.0,3.0,,,1800.0,1800.0,,,,,6037.0,,3.0,,,,2.0,34083078.0,-117740182.0,7826.0,,,,,,0100,261.0,POR17200*,60374021.021015,20008.0,3101.0,,96507.0,0.0,,,,1.0,,,1961.0,,,171690.0,384180.0,2016.0,212490.0,7533.77,,,60374021021015.0,-0.00972104268804,2017-04-18
12827049,1.0,,,3.0,3.0,,8.0,3.0,,,1570.0,1570.0,,,,,6037.0,,3.0,,,,2.0,33943345.0,-117999288.0,53325.0,1.0,,,,1.0,010C,266.0,,60375034.021011,14634.0,3101.0,,96171.0,0.0,,,,1.0,,,2007.0,,,163898.0,406193.0,2016.0,242295.0,4751.53,,,60375034021011.0,-0.0337667160546,2017-05-16
14147355,13.0,,,3.0,3.0,,,3.0,,,2373.0,2373.0,,,,,6059.0,1.0,3.0,2.0,483.0,,,33900121.0,-117919767.0,5075.0,,,,,,122,261.0,,60590016.016015,24812.0,1286.0,,97043.0,8.0,,,,,,,1979.0,2.0,,176897.0,326213.0,2016.0,149316.0,3804.24,,,60590016016015.0,0.09773100803,2017-03-06
11158670,1.0,,,3.0,2.0,,8.0,3.0,,,1401.0,1401.0,,,,,6037.0,,3.0,,,,2.0,34415273.0,-118519957.0,,,,,,,0100,261.0,SCUR5,60379200.131003,54311.0,3101.0,37739.0,96373.0,0.0,,,,1.0,,,2014.0,,,256249.0,366099.0,2016.0,109850.0,6892.01,,,,0.0304837301765,2017-07-14
10848183,1.0,,,3.0,3.0,,8.0,3.0,,,1855.0,1855.0,,,,,6037.0,,3.0,,,,2.0,34166400.0,-118450000.0,26989.0,,,,,,01DC,266.0,LARD2,60371288.02301,12447.0,3101.0,27080.0,96420.0,0.0,,,,1.0,,,2003.0,,,310400.0,714000.0,2016.0,403600.0,8588.42,,,60371288023010.0,-0.0733773145176,2017-04-25
12155013,1.0,,,2.0,3.0,,8.0,2.0,,,1778.0,1778.0,,,,,6037.0,,2.0,,,,2.0,34203261.0,-118189397.0,13263.0,,,,,,0100,261.0,LFR110000*,60374605.02100501,46080.0,3101.0,,96271.0,0.0,,,,1.0,,,1949.0,,,210816.0,1054095.0,2016.0,843279.0,13062.42,,,60374605021005.0,-0.18220128428,2017-07-20
11097934,1.0,,,3.0,4.0,,8.0,3.0,,,2686.0,2686.0,,,,,6037.0,,3.0,,,,2.0,34225479.0,-118573453.0,17317.0,1.0,,,,1.0,0101,261.0,LARA,60371134.223001,12447.0,3101.0,27987.0,96341.0,0.0,,,,1.0,,,1951.0,,,310171.0,394270.0,2016.0,84099.0,4885.71,,,60371134223001.0,0.0466216422472,2017-04-21
12971108,1.0,,,3.0,3.0,,6.0,3.0,,,1464.0,1464.0,,,,,6037.0,,3.0,,,,2.0,34136481.0,-117964099.0,2112.0,,,,,,010D,269.0,DUR39000*,60374300.02201,24435.0,3101.0,,96270.0,0.0,,,,1.0,,,2000.0,,,160391.0,324205.0,2016.0,163814.0,4816.29,,,60374300022010.0,-0.00836065425928,2017-05-19
12012515,1.0,,,1.0,1.0,,8.0,1.0,,,1000.0,1000.0,,,,,6037.0,,1.0,,,,2.0,34102700.0,-118349000.0,19500.0,,,,,,010C,266.0,LAR3,60371899.031,12447.0,3101.0,32059.0,96027.0,0.0,,,,1.0,,,1961.0,,,114501.0,269479.0,2016.0,154978.0,3320.5,,,60371899031000.0,0.0167645350312,2017-07-05
11621294,1.0,,,3.0,2.0,,11.0,3.0,,,2352.0,2352.0,,,,,6037.0,,3.0,,,,2.0,34067276.0,-118425957.0,21651.0,1.0,,,,1.0,010C,266.0,LAR5,60372657.001,12447.0,3101.0,118920.0,96005.0,0.0,,,,1.0,,,1982.0,,,326264.0,1029727.0,2016.0,703463.0,12407.34,,,60372657001000.0,0.0547835492881,2017-05-26
11872166,1.0,,,2.0,2.0,,8.0,2.0,,,1102.0,1102.0,,,,,6037.0,,2.0,,,,2.0,34094300.0,-118186000.0,168089.0,1.0,,,,1.0,010C,266.0,LARD5,60372013.024,12447.0,3101.0,114914.0,96023.0,0.0,,,,1.0,,,1982.0,,,126430.0,139833.0,2016.0,13403.0,1731.77,,,60372013024000.0,-0.0175589980102,2017-03-31
10865735,1.0,,,3.0,4.0,,7.0,3.0,,,3092.0,3092.0,,,,,6037.0,,3.0,,,,2.0,34134836.0,-118476275.0,16497.0,,,,,,0100,261.0,LARE15,60371415.00101601,12447.0,3101.0,51906.0,96412.0,0.0,,,,1.0,,,1957.0,,,398891.0,1380739.0,2016.0,981848.0,16801.97,,,60371415001016.0,-0.194508064664,2017-01-11
11700293,1.0,,,3.0,2.0,,7.0,3.0,,,1282.0,1282.0,,,,,6037.0,,3.0,,,,2.0,34005200.0,-118340000.0,109789.0,1.0,,,,1.0,010C,266.0,LCR3*,60377032.00100301,396550.0,3101.0,,95989.0,0.0,,,,1.0,,,1984.0,,,100000.0,386500.0,2016.0,286500.0,5116.24,,,60377032001003.0,-0.178166539813,2017-08-18
11066370,1.0,,,3.0,4.0,,8.0,3.0,,,1746.0,1746.0,,,,,6037.0,,3.0,,,,2.0,34295179.0,-118558307.0,3471.0,,,,,,010D,269.0,LARD3,60371082.011011,12447.0,3101.0,275078.0,96356.0,0.0,,,,1.0,,,1987.0,,,160640.0,450939.0,2016.0,290299.0,5514.11,,,60371082011011.0,0.0059625387700800005,2017-06-20
11215841,1.0,,,3.0,3.0,,8.0,3.0,,,2590.0,2590.0,,,,,6037.0,,3.0,,,,2.0,34563631.0,-118013630.0,7086.0,,,,,,0100,261.0,PDA21*,60379107.052025,40227.0,3101.0,,97330.0,0.0,,,,1.0,,,2004.0,,,132416.0,165519.0,2016.0,33103.0,4175.85,,,60379107052025.0,0.0359750410743,2017-07-28
10792658,1.0,,,3.0,3.0,,7.0,3.0,,,1666.0,1666.0,,,,,6037.0,,3.0,,,,2.0,34173700.0,-118604000.0,493881.0,1.0,,,,1.0,010C,266.0,LAWC,60371371.032013,12447.0,3101.0,48570.0,96389.0,0.0,,,,1.0,,,1979.0,,,196924.0,246146.0,2016.0,49222.0,3087.06,Y,14.0,60371371032013.0,0.0440238141678,2017-07-20
14658234,1.0,,,2.0,2.0,,,2.0,,,1047.0,1047.0,,,,,6059.0,,2.0,,,,24.0,33738165.0,-117838396.0,,,,,,,34,266.0,,60590744.082002,27491.0,1286.0,,97016.0,5.0,,,,,,,1967.0,1.0,,71425.0,190818.0,2016.0,119393.0,2498.22,,,60590744082000.0,-0.0142803258389,2017-05-22
11899239,1.0,,,3.0,2.0,,8.0,3.0,,,1249.0,1249.0,,,,,6037.0,,3.0,,,,2.0,34095300.0,-118122000.0,35700.0,1.0,,,,1.0,010C,266.0,ALRPD*,60374810.023001,50677.0,3101.0,,96531.0,0.0,,,,1.0,,,1980.0,,,147000.0,429000.0,2016.0,282000.0,5072.32,,,60374810023001.0,-0.0292620867719,2017-05-25
